0.0	Silence
0.0	a
8.684263038	a'
17.378684807	b
26.179115646	b'
35.138594104	a
43.859024943	b'
52.843129251	a
62.021814058	b'
71.042539682	a
80.458639455	a'
89.794761904	b
99.122743764	b'
108.586553287	c
118.03154195	d
127.660544217	b
137.202698412	b'
146.562607709	a
155.762879818	a'
164.802675736	b
173.970680272	b'
183.040612244	a
192.138752834	b'
201.17063492	a
210.386190476	b'
219.301360544	a
228.370521541	a'
237.746848072	b
247.074716553	b'
256.282630385	c
265.618435374	d
274.746689342	c
283.87478458	c
293.330702947	d
302.762789115	a
312.146598639	a'
321.594399092	b
330.682426303	a
340.15494331	b'
349.487891156	e
358.650566893	f
367.674965986	a
377.322698412	a'
387.204081632	b
396.794716553	b'
406.334693877	g
416.146530612	h
425.667800453	y
463.712993197	Silence
466.468571428	End
