0.000000000	Z
7.481916666	A, a, Intro, (guitar)
15.999041666	B, b, Verse, (voice
23.867416666	b
31.777020833	b
39.686250000	b'
43.513291666	C, c, Chorus
51.519854166	c, voice)
59.256812500	A, a, Transition, (sax)
66.974000000	B, b, Verse, (voice
74.699958333	b
82.252458333	b
89.913520833	b'
93.786416666	C, c, Chorus
101.706604166	c, voice)
109.420083333	A, a, Solo, (sax
116.937041666	B, b, Solo
124.591979166	b
132.184166666	b
139.706645833	b'
143.553395833	C, c, Solo
151.235520833	c', sax)
160.179583333	D, d, Interlude, (guitar
173.363791666	d, (piano
184.331854166	d
195.428083333	d, (sax
206.359625000	d, piano)
217.404604166	d, guitar)
228.401229166	d
239.503125000	d
250.527604166	d
261.595125000	d
272.751937500	d
283.960687500	d, (voice
295.243187500	d', sax), voice)
308.672000000	B, b, Transition, (guitar
316.924270833	A, a, Transition, guitar)
324.875395833	B, b, Verse, (voice
332.794437500	b
340.614083333	b
348.565395833	b
352.472937500	C, c, Chorus
360.504333333	c', voice)
375.729479166	E, e, Outro
394.944437500	Z
397.034666666	Silence
397.312437500	End
