0.0	silence
19.982086167	a
30.636462585	a
40.662947845	a
50.838095238	a
61.221950113	b
71.49941043	a
81.852834467	b
92.093514739	a
102.396712018	b
112.757800453	c
123.008888888	c
133.119297052	c
143.269818594	c
153.45893424	c
163.802244897	c
173.939523809	c
184.209954648	c
194.274920634	c
204.408163265	c
214.262789115	c
224.234444444	c'
239.955011337	c
251.595283446	c
261.718798185	c
271.90494331	c
282.055555555	c
291.890068027	c
301.872811791	c
311.831020408	c
321.770430839	c
331.666961451	c''
395.990204081	End
